"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1593569415710154752","Fri Nov 18 11:38:50 +0000 2022","50","Bumil pernah merasa khawatir dengan beberapa hal di atas ga? Jika iya jangan cemas berlebihan ya! Bumil bisa kok mencegahnya dengan minum PRENAGEN mommy 2 gelas sehari selama hamil ya! https://t.co/F9TBv6bS8L","1593569415710154752","https://pbs.twimg.com/media/Fh1-1VyUcAA4OdL.jpg","","in","Indonesia","0","3","13","https://x.com/PrenagenWorld/status/1593569415710154752","509988838","PrenagenWorld"
"1560661622750072832","Sat Aug 20 14:48:44 +0000 2022","9","@YR_Hea01 @Sone_ExoL_ @yaytyayy @apriseuldiyana Sepertinya gada hubungannya sih kak lebih tergantung sama postur tubuh masing2 aja. Aku pas hamil dulu perutnya kecil tapi anakku cowok. Iparku pas hamil perutnya gede bgt anaknya cowok Jd kak @yaytyayy gausah cemas selama kenaikan bb janin masih di kategori aman.","1561002296783572993","","YR_Hea01","in","","0","0","0","https://x.com/sachetankecil/status/1561002296783572993","88932126","sachetankecil"
"1551000066374406145","Sun Jul 24 00:23:27 +0000 2022","0","Awalnya masih gak nyangka dan gak percaya kalo beneran sampe selang dua hari tespeck sampe akhirnya usg demi meyakinkan keraguan itu akhirnya memang betul . Jujur selama hamil 3mester pertama itu galau over thinking cemas gak Bisa tidur dan teman2nya","1551000070040207366","","Aushanty12","in","Bandung west java","0","1","0","https://x.com/Aushanty12/status/1551000070040207366","1447729512","Aushanty12"
"1544133843674071040","Tue Jul 05 01:39:31 +0000 2022","0","mulai pagi ini tadi aku mulai membiasakan buat jalan bolak balik di sekitar blok perumahan karena sadar selama hamil w tipe yg mager banget olahraga trus baru masuk 32 weeks ini mulai cemas takut si utun ga masuk panggul apalagi pernafasan w jg udah ga karuan ","1544133843674071040","","","in","Grisse","0","1","0","https://x.com/mancungmaniac/status/1544133843674071040","1648736618","mancungmaniac"
"1493621839532539904","Wed Feb 16 12:56:08 +0000 2022","1","@keinata_ncess @AREAJULID ya ampun aku ga ada gejala sama sekali kak kaki ga bengkak protein urin negatif cek lab pokoknya aman semua.. cuma tensiku sampe 170/110 karena ada anxiety juga sih aku kak selama hamil stress bgt kecapean jg.. setiap hari kek takut terus cemas suka nangis sendiri","1493932203994382336","","keinata_putri","in","N-City","0","0","0","https://x.com/mochijwoos/status/1493932203994382336","821588679437205504","mochijwoos"
"1480900966526468101","Tue Jan 11 13:54:38 +0000 2022","0","Rasa cemas dan stres perlu diatasi selama kehamilan dengan cara menenangkan pikiran nih. Simak yuk 5 cara menenangka pikiran saat hamil berikut ini Bunda. https://t.co/WjnWt5LKr2","1480900966526468101","","","in","Indonesia","0","0","0","https://x.com/haibundacom/status/1480900966526468101","864334585860980737","haibundacom"
"1480464771606528002","Mon Jan 10 09:01:21 +0000 2022","0","Rasa cemas dan stres perlu diatasi selama kehamilan dengan cara menenangkan pikiran nih. Simak yuk 5 cara menenangka pikiran saat hamil berikut ini Bunda. https://t.co/XOMtKGhJ5t","1480464771606528002","","","in","Indonesia","0","0","0","https://x.com/haibundacom/status/1480464771606528002","864334585860980737","haibundacom"
"1479397465488965633","Fri Jan 07 10:20:16 +0000 2022","0","kerasa banget selama hamil ini. apalagi semakin banyak sumber informasi bisa kroscek langsung by wa ke dokter/bidan cemas ini itu lgsg dijawab sama ahlinya tuh waw ","1479397467250573312","","maudinabr","in","Jakarta, Indonesia","0","0","0","https://x.com/maudinabr/status/1479397467250573312","23299684","maudinabr"
"1428730077093658624","Fri Aug 20 14:55:11 +0000 2021","0","@Chaelindaeyo Iyaaa aku jg ngebayangin inii gmn hebatnya itu perempuan lagi hamil yg hrsnya selalu ditemenin ini hrs ditinggal kerja dan gmn hebatnya bobby selama kerja psti kepikiran cemas khawatir sm istrinya mereka keren hebat","1428732350892896260","","chaepottle","in","ikon.khhrnb","0","1","0","https://x.com/kiyaground/status/1428732350892896260","1310397948279189504","kiyaground"
"1397234446684786692","Tue May 25 16:53:46 +0000 2021","0","ga etis juga xpose istri keguguran ala si atta sempet2 ny bkin konten kala kondisi kyk gitu dulu saya selama istri hamil yg ada adlh cemas lha ini istri keguguran di bikin konten mau cari duit segitunya amat aneh klo ad yg ngelike youtuber model dia...","1397234446684786692","","","in","Jakarta","0","0","0","https://x.com/AryoTohjoyo/status/1397234446684786692","1035675078","AryoTohjoyo"
"1329359453829931010","Thu Nov 19 09:42:46 +0000 2020","0","Ayoo para bumil merapaatt yah kita bicara ttg 'Bebas Cemas Selama Hamil' bersama bidan cantik @jamilatus.sadiyah ️ Happy Parenting! https://t.co/I9Xs6m82gn","1329359453829931010","","","in","Jakarta, Indonesia","0","0","0","https://x.com/novitatandry/status/1329359453829931010","43832357","novitatandry"
"1321738543799111681","Thu Oct 29 09:00:00 +0000 2020","0","Banyak Ibu hamil yang mengalami bengkak pada pergelangan kaki. Tak perlu cemas ini masalah umum yang dialami selama masa kehamilan. Maka itu yuk ketahui cara mengatasinya. #HelloSehat #Kehamilan #KakiBengkak https://t.co/mX8rHhntn2 https://t.co/lZZTxLrBqu","1321738543799111681","https://pbs.twimg.com/media/ElPKtQzVkAAxoVB.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/HelloSehat/status/1321738543799111681","4620595760","HelloSehat"
"1110451359306915840","Tue Mar 26 08:00:09 +0000 2019","2","Buibu yang baru pertama kali hamil biasanya banyak nih yang merasakan kecemasan dan kekhawatiran menjelang persalinan :) . Nah biar pikiran lebih positif coba yuk hilangkan rasa cemas selama hamil dengan tips yang ada di https://t.co/imrZIu1pgN. https://t.co/8iCkQYtB6K","1110451359306915840","https://pbs.twimg.com/media/D2kdoDlX0AAscAR.jpg","","in","","0","0","1","https://x.com/Ibupedia/status/1110451359306915840","1856252863","Ibupedia"
"1094189165716164609","Sat Feb 09 11:00:00 +0000 2019","1","Hypnobirthing adalah berlatih teknik relaksasi agar ibu hamil lebih tenang dan bebas cemas selama mengandung hingga menjelang persalinan. Selain itu Moms juga dapat mengenal hypnobirthing bersama Bidan Lanny Kuswandi CHt CI berikut ini! https://t.co/lqbBkHfdh0","1094189165716164609","","","in","Wisma MRA, Jl. TB Simatupang","0","0","1","https://x.com/motherandbeyond/status/1094189165716164609","132062515","motherandbeyond"
"1061197020222767104","Sat Nov 10 10:01:00 +0000 2018","0","(2/2) Namun enggak usah cemas. Karena sebenarnya stunting bisa dicegah sejak kehamilan kok. Seperti dengan rutin memeriksakan kehamilan ke dokter menjaga pola makan yang seimbang dan bergizi serta jaga kesehatanmu selama hamil agar terhindar dari infeksi.","1061197020222767104","","","in","Indonesia","0","0","1","https://x.com/PrenagenWorld/status/1061197020222767104","509988838","PrenagenWorld"
"988275249904013312","Mon Apr 23 04:35:55 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? #good2share https://t.co/iPe2P2qbmI https://t.co/CTSqzUV3tP","988275249904013312","https://pbs.twimg.com/media/DbcPGdMXcAASGwf.jpg","","in","RP. Soeroso - Jakarta","0","0","0","https://x.com/VemaleDotcom/status/988275249904013312","111178995","VemaleDotcom"
"988234313979383808","Mon Apr 23 01:53:15 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/1h86j4Z6ty","988234313979383808","","","in","","0","0","0","https://x.com/okespot/status/988234313979383808","215480659","okespot"
"988231972735434752","Mon Apr 23 01:43:57 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/2js0VZHjEY https://t.co/qkAEIbTJ1K https://t.co/XCf8iAEdpF","988231972735434752","https://pbs.twimg.com/media/DbbnvdIV0AIGlAF.jpg","","in","Bogor Tengah, Indonesia","0","0","0","https://x.com/trihardini_/status/988231972735434752","187966577","trihardini_"
"988230319399677952","Mon Apr 23 01:37:23 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/IFhsocZojC @ThomsonRadioNet","988230319399677952","","","in","Pangandaran","0","0","0","https://x.com/ThomsonParigi/status/988230319399677952","2654100356","ThomsonParigi"
"988226696376532992","Mon Apr 23 01:22:59 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/vbKHzOKaWM https://t.co/H43RXQTwqp","988226696376532992","https://pbs.twimg.com/media/Dbbi8TOVAAMAPZi.jpg","","in","Bandung, Indonesia","0","0","0","https://x.com/nadianakazawa/status/988226696376532992","959438116338585600","nadianakazawa"
"988226689711812609","Mon Apr 23 01:22:57 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/SxL0aGIq5I","988226689711812609","","","in","Kota Semarang, Jawa Tengah","0","0","0","https://x.com/ParfumPriaMurah/status/988226689711812609","3645889813","ParfumPriaMurah"
"988224895762001920","Mon Apr 23 01:15:50 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/9qiWmJhTQm","988224895762001920","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/BerasMerahOrg/status/988224895762001920","3722476992","BerasMerahOrg"
"988223008597823489","Mon Apr 23 01:08:20 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/5pRpWgLqq9","988223008597823489","https://pbs.twimg.com/media/DbbflxoXUAAmr9F.jpg","","in","","0","0","0","https://x.com/bajuterlaris/status/988223008597823489","784297942085619712","bajuterlaris"
"988222991992532992","Mon Apr 23 01:08:16 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/jHLETHS8tj #idkaumwanita","988222991992532992","","","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/idkaumwanita/status/988222991992532992","800360832957718528","idkaumwanita"
"988221704659873792","Mon Apr 23 01:03:09 +0000 2018","0","Normalkah Perasaan Mudah Cemas Selama Hamil? https://t.co/x9p5ffGYId","988221704659873792","","","in","","0","0","0","https://x.com/TipsKewanitaan/status/988221704659873792","2900043265","TipsKewanitaan"
"941246431867949057","Thu Dec 14 10:00:11 +0000 2017","2","Merasa cemas selama hamil? Takut melahirkan atau khawatir dengan kesehatan si kecil? . Coba lakukan meditasi atau batasi bacaan atau video mengenai persalinan. Coba juga tips berikut untuk menyapu bersih segala kecemasan selama hamil https://t.co/imrZIu1pgN","941246431867949057","","","in","","0","0","1","https://x.com/Ibupedia/status/941246431867949057","1856252863","Ibupedia"
"905695976580562944","Thu Sep 07 07:35:22 +0000 2017","0","Bagaimana cara menghadapi rasa cemas dan sakit selama hamil bersalin dan nifas dengan tarian? #MahasiswaUM ","905695976580562944","","","in","Malang","0","0","0","https://x.com/MahasiswaUM_/status/905695976580562944","1567118978","MahasiswaUM_"
"884217628339785728","Mon Jul 10 01:36:10 +0000 2017","4","Justru dlm berbagai drama cemas harap dan tangis urusan mencoba hamil ini hub suami-istri saya plg kuat n hangat selama menikah 10 thn+.","884224695590977536","","edwardsuhadi","in","Jakarta, Indonesia","1","0","3","https://x.com/edwardsuhadi/status/884224695590977536","18941322","edwardsuhadi"
