"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1888109658927505545","Sat Feb 08 06:16:36 +0000 2025","1","Kucing dgn gangguan mental itu ada yah. Bukannya apa. Di sekitaran rumahku ada kucing liar sering aku kasih makan. Nah dia lagi hamil skrg udah lahiran. Dia gak ada meduliin anaknya. Msh basah &amp; tapi pusarnya masih ada. Beda bgt sama mengku. Kasihan.","1888109658927505545","","","in","","0","1","0","https://x.com/uarmyxtar/status/1888109658927505545","1428933832368001032","uarmyxtar"
"1884502365895876939","Thu Jan 30 02:01:35 +0000 2025","3","@Alm4dahtau @berimagine Kak jangan stress yang penting mental aman trs sama tensi kak mnurutku musuh terberat bumil di umur 30an tuh tensi dan menyebabkan preklamsia yg pnting jaga makan trs pas hamil rutin minum jus buah bit biar hb ga anjlok krn ak juga akan promil anak ke 2 d usia 35 kelak","1884783988818260304","","Alm4dahtau","in","solo","0","1","0","https://x.com/sasaelfira/status/1884783988818260304","168091308","sasaelfira"
"1884631562882596865","Wed Jan 29 15:55:54 +0000 2025","1","jangan kaget dah kebaca dari jaman debat harusnya xixi menjamin kesehatan ibu hamil? makan kesehatan mental terganggu? makan anak-anak harus makan orang miskin harus makan ibu hamil harus makan ","1884631562882596865","","","in","","0","1","0","https://x.com/fahdikrie/status/1884631562882596865","362379252","fahdikrie"
"1882080085630767586","Wed Jan 22 15:03:03 +0000 2025","3","@TxtfromJae_ Taekkk wkwkwk pendidikan seks dini nomor sekian. Kebijakan cek hamil nomor satu (inget ini kebijakan udh makan anggaran kegiatan setahun sekali tepat sasaran ngga mental anak-anak gampang terguncang)","1882081551569375721","","TxtfromJee_","in","Los Santos, Colombia","0","1","1","https://x.com/KetoprakJatim/status/1882081551569375721","1186866495545958401","KetoprakJatim"
"1878787510794658299","Mon Jan 13 12:54:45 +0000 2025","0","menantu ngelaundry aja kena judgemental mending 25k buat makan tapi dgn laundry kesehatan mental gue di masa hamil ini aman shutttt bisa diem gak","1878787769469984788","","x_patheticclown","in","","0","0","0","https://x.com/x_patheticclown/status/1878787769469984788","1427072966068621312","x_patheticclown"
"1876565279951708234","Wed Jan 08 04:32:38 +0000 2025","1","@terduduki Karena program makan siang gratis ini bertujuan untuk menyogok anak sekolah dan ibu hamil agar 'dipaksa' memilih rezim dinasti kerajaan Jokowi untuk pemilu kemarin dan yang akan datang. Mereka tahu kalau mayoritas Indon itu gampang disogok dan mental konsumtif.","1876849470786228437","","terduduki","in","","0","0","0","https://x.com/CFCHaddock/status/1876849470786228437","1272588709016174593","CFCHaddock"
"1876823808553701435","Wed Jan 08 02:50:40 +0000 2025","0","Program makan gratis resmi dimulai hari ini. Buat anak sekolah dan ibu hamil di seluruh Indonesia ini bakal jadi angin segar. Nggak cuma soal makanan tapi soal bikin generasi muda lebih sehat. Jadi apa aja sih yang bikin program ini keren banget? https://t.co/MFvW2QFOJe","1876823808553701435","https://pbs.twimg.com/media/GgvRJMxaQAAqxbF.jpg","","in","Kelapa Gading, North Jakarta","0","1","0","https://x.com/majalahsunday/status/1876823808553701435","180240682","majalahsunday"
"1875174100135559186","Sun Jan 05 08:01:12 +0000 2025","2","@superfluffy18 @bahngfreya @SmgMenfess yg ngajak lu buat kejebak siapa? tu sender nyari yg emang mental provider bukan pengemis kyk lu. dikit2 inkonsisten dia gamau ada utang ya it means ga kejebak pinjol. yeah anjing ni cowo maunya dikasi makan istri yg hamil istri bener2 istri kek dapur kali. ew loser","1875814793443262652","","superfluffy18","in","","0","0","0","https://x.com/jeni1447811/status/1875814793443262652","1841257211672309760","jeni1447811"
"1875456141112521096","Sat Jan 04 08:43:55 +0000 2025","4","@convomf Hamil-melahirkan-merawat anak tidak mudah nder apalagi kalau tidak ada support yg memadahi. Tp kalo tetep mau trabas yaa jgn lupa makan yg bergizi minum vitamin persiapkan mental&amp;finansialmu","1875463157176807783","","convomf","in","Yogyakarta, Indonesia","0","0","0","https://x.com/xszha/status/1875463157176807783","482932952","xszha"
"1866616958831174070","Tue Dec 10 22:52:17 +0000 2024","0","1juta buat 1 bulan makan doang dan lagi hamil itu menurut w kurang cukup. w yg hamil harus terpenuhi nutrisinya buat si bayi gizi nya vitamin nya dan tetek bengek nya buat bayi. w juga harus punya mental dan fisik yg kuat buat ngelahirin itu bayi. or both will die in vain !!","1866616958831174070","","","in","ranter on personal account ","0","0","0","https://x.com/MyPrecJousMen/status/1866616958831174070","1202797816751349760","MyPrecJousMen"
