"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1881576642604360070","Tue Jan 21 20:42:21 +0000 2025","1","@yourcocaina Ga percaya min dalam medis ada yg namanya pseudocyesis ibu merasa hamil dan merasakan semua tanda kehamilan tapi saat d USG itu bkn kehamilan Makanya penting bgt untuk USG pas udh tau testpack positif","1881804549830410662","","yourcocaina","in","Bogor - indonesia","0","0","0","https://x.com/yuliayulastri/status/1881804549830410662","84774663","yuliayulastri"
"1877178498080481706","Fri Jan 10 01:07:43 +0000 2025","0","@haiisenja_ Kalo kasus hamil palsu mah ga heran lagi. Bahkan dunia kedokteran mengakui kok itu ada... Istilahnya PSEUDOCYESIS","1877522678635974991","","haiisenja_","in","","0","0","0","https://x.com/julidah168/status/1877522678635974991","1755426902310031360","julidah168"
"1876157374047936726","Tue Jan 07 21:24:54 +0000 2025","0","@Luppanama_ Kehamilan palsu (pseudocyesis) adalah kondisi ketika seorang wanita mengalami gejala dan tanda-tanda yang sangat mirip dengan kehamilan pada umumnya. Namun sayangnya tidak terjadi kehamilan dan tidak ada janin yang berkembang di dalam rahim seorang wanita tersebut.","1876741825970725361","","Luppanama_","in","","0","1","0","https://x.com/qoonnoop/status/1876741825970725361","1468487826954092548","qoonnoop"
"1876157374047936726","Tue Jan 07 13:55:30 +0000 2025","0","@sadgurllllhuft @adsyarif28 @benksatan_kills @Luppanama_ @kutipanrasa__ Ada kemungkinan pseudocyesis mola hidatidosa blighted ovum dll itu masih bisa dijelaskan medis. Tp kalo lo msh lbh percaya janinnya gugur terus ditransfer sih ya hak lo jg siiih ya. Gue sih lbh percaya medis","1876628730807980518","","hepiwife","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/akunbudakkucing/status/1876628730807980518","1872132769591291904","akunbudakkucing"
"1876157374047936726","Tue Jan 07 06:19:46 +0000 2025","0","@Luppanama_ Memang ada yang namanya hamil palsu / pseudocyesis dimana seseorang mengalami gejala seperti orang hamil padahal tidak hamil. Lah tapi ini sendernya udah USG dan keliatan ada janinnya tiba² kosong ","1876514044393504817","","Luppanama_","in","","0","1","0","https://x.com/AphroditeZoey/status/1876514044393504817","1826226514859597824","AphroditeZoey"
"1876229216657981705","Mon Jan 06 11:27:58 +0000 2025","0","Ada hamil palsu/pseudocyesis ada jg blighted ovum. Jgn suudzon. Tau nggak sih ketika seseorg pengen hamil &amp; dengar ada saudara/teman yg duluan pdhl nikahnya baru rasanya tu lgsg luluh lantak sbisa mgkn nggak temui org itu biar nggak tambah sedih. Mgkn ini yg dulu dirsain iparmu","1876229216657981705","","","in","","0","0","0","https://x.com/asn_chi/status/1876229216657981705","1609136482434052099","asn_chi"
"1876157374047936726","Mon Jan 06 10:07:59 +0000 2025","98","@Luppanama_ @kutipanrasa__ Ada istilahnya pseudocyesis. Saran gue lebih baik cek ulang ke dokter dan promil lg. Sorry kamu kecewa ya Kak. Tp jgn salahin Kakak Iparmu jg. Semoga segera positif lg. aamiin","1876209088767631714","","Luppanama_","in","Jakarta Pusat, DKI Jakarta","0","1","2","https://x.com/akunbudakkucing/status/1876209088767631714","1872132769591291904","akunbudakkucing"
"1871895588092146008","Wed Dec 25 12:33:04 +0000 2024","0","Gejala yang dialami perempuan dengan pseudocyesis biasanya sangat mirip dengan tanda-tanda awal kehamilan. Hal ini karena banyak dari mereka memang meyakini atau memiliki sugesti bahwa mereka sedang hamil namun nyatanya dirinya tidak sedang hamil. https://t.co/ddzNwHQ3lm","1871896945708646449","https://pbs.twimg.com/media/GfpQWhxbAAAIDTq.jpg","Lakonstory","in","Malang, Jawa Timur","0","1","0","https://x.com/Lakonstory/status/1871896945708646449","1180042750294548485","Lakonstory"
"1871895588092146008","Wed Dec 25 12:32:12 +0000 2024","0","Pseudocyesis adalah kondisi yang bisa dikatakan sangat jarang terjadi pada ibu hamil. Sebuah penelitian menyatakan dari 22.000 angka kehamilan hanya terdapat 1 hingga 6 kasus pseudocyesis. Kasus ini biasanya dialami oleh ibu hamil dalam rentang usia 16 sampai 39 tahun.","1871896725704823069","","Lakonstory","in","Malang, Jawa Timur","0","1","0","https://x.com/Lakonstory/status/1871896725704823069","1180042750294548485","Lakonstory"
"1871895588092146008","Wed Dec 25 12:30:39 +0000 2024","1","Pseudocyesis disebut juga sebagai kehamilan palsu atau kehamilan khayalan. Bunda yang mengidap kondisi ini akan mengira dirinya sedang hamil dan juga merasakan tanda-tanda kehamilan. Namun saat menjalani tes kehamilan dan USG hasilnya tak ada janin yang berkembang di rahim. https://t.co/7GS4K0UgrG","1871896337794662673","https://pbs.twimg.com/media/GfpPzHlXEAA-hlN.jpg","Lakonstory","in","Malang, Jawa Timur","0","1","0","https://x.com/Lakonstory/status/1871896337794662673","1180042750294548485","Lakonstory"
