"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1884769539755515941","Thu Jan 30 05:57:58 +0000 2025","0","@raantwt Iya bener temenku hamil juga cerita ke yg dekat aja","1884843476560588813","","raantwt","in","","0","0","0","https://x.com/runaAviena/status/1884843476560588813","1433399172170805251","runaAviena"
"1884769539755515941","Thu Jan 30 04:05:52 +0000 2025","0","@raantwt Salah satu alasan aku takut hamil wkwkwk Tapi ternyata itu salah satu efek trauma karena dulu pernah kenal sama orang mesum ","1884815266925916409","","raantwt","in","","0","1","0","https://x.com/runaAviena/status/1884815266925916409","1433399172170805251","runaAviena"
"1878869001667063960","Tue Jan 14 14:51:00 +0000 2025","0","@rediscolourr Dih goblok bgt bs hamil","1879179415323894221","","rediscolourr","in","Sukoharjo, Jawa Tengah","0","0","0","https://x.com/Dindargll/status/1879179415323894221","1244790928310587392","Dindargll"
"1877674049566027913","Fri Jan 10 11:09:13 +0000 2025","0","No! Bipolar emang banyaknya ke cewek! Mens hamil pasca melahirkan dan menyusui membuat mood swing! Banyak merajuknya!","1877674049566027913","","","in","Pusat Ibukota","0","0","0","https://x.com/ladyblackrose93/status/1877674049566027913","1851578994669547520","ladyblackrose93"
"1873170500165484668","Sun Dec 29 00:53:43 +0000 2024","0","Ah ga juga. Temenku pengidap depresi dan nambah bipolar juga. Jatuh bangun berobat dan mengendalikan diri. Alhamdulillah ketemu jodohnya udah nikah dan skrg lg hamil. Struggle kehamilan dia ini karena dia masih bergantung sama obat tp hrus stop karena hamil. Tp dia happy skrg","1873170500165484668","","","in","di atas bumi","0","0","0","https://x.com/sandicalla/status/1873170500165484668","1536722097644265472","sandicalla"
"1872067331305705526","Thu Dec 26 01:29:05 +0000 2024","1","@tanyarlfes bukan childfree sih tapi lebih ke belum siap aja belum siap secara fisik mental dan finansial. karna aku penyakitan (lambung batu empedu bipolar disorder dan bpd.) aku lebih milih nunda sih daripada childfree karna aku juga tetep pengen ngerasain jadi ibu hamil &amp; melahirkan.","1872092237129261489","","tanyarlfes","in","","0","1","0","https://x.com/jyeambut/status/1872092237129261489","1771056364749750272","jyeambut"
"1856207851535974857","Wed Nov 13 13:04:53 +0000 2024","0","@convomf Rill ini mah pas mamah hamil rotinya habis di gw karena emang se enak itu","1856684660220363230","","convomf","in","","0","0","0","https://x.com/Younggirls_54/status/1856684660220363230","1633314441910693890","Younggirls_54"
"1844619195541242061","Fri Oct 11 06:01:02 +0000 2024","0","Benarkah Sering Terkena Flu saat Hamil Berisiko Sebabkan Bayi Bipolar? https://t.co/nTVgllmJfz","1844619195541242061","","","in","Indonesia","0","0","0","https://x.com/haibundacom/status/1844619195541242061","864334585860980737","haibundacom"
"1844320379260789000","Thu Oct 10 10:13:38 +0000 2024","12","Ahli keluarga jadi sumber kekuatan pesakit mental Areefah 30 di diagnosis penyakit gangguan bipolar pada 2016 sebelum disahkan menghidap kanser pada 2020 ketika sedang hamil. #sinarharian #Forum #KesihatanMental https://t.co/fxMu0ENZx7","1844320379260789000","","","in","Malaysia","1","0","4","https://x.com/SinarOnline/status/1844320379260789000","331383958","SinarOnline"
"1844164112919691453","Thu Oct 10 02:14:56 +0000 2024","69","@ndreamon Akuu ini. Selama hamil anak pertama kena depresi. Emang ada riwayat bipolar. Ga tau kenapa pas hamil kumat setelah melahirkan pun kena ppd. Sedangkan anak kedua ga ada depresi. Ga kena babyblues ataupun ppd. Dan memang kerasa banget bedanya.","1844199910289404275","","ndreamon","in","|-/","2","3","4","https://x.com/cipoed/status/1844199910289404275","150284981","cipoed"
