"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1881757289931235453","Tue Jan 21 17:40:21 +0000 2025","0","7. Menjaga Kesehatan Janin Kandungan asam folat yang tinggi di dalam alpukat tidak hanya baik untuk memelihara kesehatan mental tetapi juga dapat mengoptimalkan kesehatan ibu hamil serta janin di dalam kandungannya","1881758748123025761","","rabitsv","in","","0","1","0","https://x.com/rabitsv/status/1881758748123025761","1616325242","rabitsv"
"1880292782528725224","Fri Jan 17 21:23:06 +0000 2025","1","@RezaRiz77678876 @strivxq Kmrn bilang ibu hamil ama orang dgn mental issue dapet di debat skrg mereka diapus dari list Trus lu bilang itu salah kitchen? YA MAKANYA KLO BUAT PROGRAM TU PIKIR YG MATENG DI TELITI DIBUAT TINDAKAN PREVENTIF BIAR PROGRAM GBS DIGANGGU ORANG LAIN!","1880365254745682380","","nnyyzz__","in","","0","1","0","https://x.com/nnyyzz__/status/1880365254745682380","1623346560099827712","nnyyzz__"
"1880169933927280900","Fri Jan 17 08:28:14 +0000 2025","0","3. Tetap Aktif dengan Olahraga Ringan Olahraga tidak hanya baik untuk kesehatan fisik tetapi juga membantu meningkatkan kesehatan mental. Beberapa jenis aktivitas yang aman untuk ibu hamil: Jalan kaki ringan setiap hari. Senam hamil untuk meningkatkan kekuatan tubuh dan","1880170249917722662","","Phytagorasi","in","Las Vegas, NV","0","1","0","https://x.com/Phytagorasi/status/1880170249917722662","870665658937163776","Phytagorasi"
"1880139295630975071","Fri Jan 17 07:36:45 +0000 2025","0","@tanyarlfes Sangat bisaa karena penyakit mental bisa dari keturunan dan yaa kalau misal nii si inu hamil dengan depresi dan pencemas terus berlanjut sampai membesarkan anak dengan depresi dan pencemas. Cara mendidiknya pasti beda dengan ibu yang stabil jd ya akan terbawa terus","1880157293448409330","","tanyarlfes","in","welcome to my playground ","0","1","0","https://x.com/sneezygirl2/status/1880157293448409330","1714823786137309184","sneezygirl2"
"1879818832795369665","Thu Jan 16 09:11:49 +0000 2025","3","udah sampe di fase nyuciin baju2 dek bayii mulai siapin mental bentar lagi lahiran bentar lagi bakal jadi ibu kembali ngurusin bayi kecil dan segala keriwehannya","1879818832795369665","","","in","earth ","1","4","0","https://x.com/easyluckyme/status/1879818832795369665","1796679374617673728","easyluckyme"
"1879321536466915560","Thu Jan 16 03:17:54 +0000 2025","4","@primawansatrio Aku lg hamil setelah penantian 6 taun pernikahan. Dulu nikah umur 25. Sempet marah sama Allah ko aku dikasih cobaan susah pnya anak. Sampe resign kerja demi mental waras (kerja di lingkungan yg selalu ada ibu hamil). Skrg malah bersyukur dikasih anak pas usia cukup matang (32thn)","1879729764443025502","","primawansatrio","in","","0","1","0","https://x.com/kukikukika/status/1879729764443025502","1807420428518100992","kukikukika"
"1879414163019370570","Wed Jan 15 06:37:01 +0000 2025","0","takjub bgt sama ibu ibu muda yg nikah diawal 20tahunan dan langsung punya anak. gabisa bayangin ketahanan mental dan emosinya hamil di usia muda. semoga aku segera bisa dikuatkan jg semua-muanya. manifesting bisa sekuat itu jg","1879417487705653695","","novitabwp","in","Malang, Jawa Timur","0","1","0","https://x.com/novitabwp/status/1879417487705653695","592423057","novitabwp"
"1879414163019370570","Wed Jan 15 06:34:29 +0000 2025","0","selalu takut adeknya kurang nutrisi. dah persiapan mental emosi keuangan aja pas dijalanin ya masih kena mentalnya mau ngapain pun selalu googling dulu ibu hamil boleh blablabla nggak saking parnonya hamil anak pertama ini","1879416851652108312","","novitabwp","in","Malang, Jawa Timur","0","1","0","https://x.com/novitabwp/status/1879416851652108312","592423057","novitabwp"
"1878704037090263091","Mon Jan 13 07:22:01 +0000 2025","0","Jadi orang tua emg harus siap mental dan fisik. Dulu pas hamil mikir jadi ibu hamil berat banyak ngeluh apalagi jauh dari suami. Ternyata itu nggak seberapa sekarang lg struggle sama mengasihi yg ternyata sesakit ini 1 minggu pertama bener2 stress bgt nangis mulu ","1878704037090263091","","","in","Central Java, Indonesia","0","1","0","https://x.com/ajgcns/status/1878704037090263091","744920302673526784","ajgcns"
"1877982600553283640","Sat Jan 11 08:53:31 +0000 2025","7049","@tanyarlfes Beneran.. sblm hamil mending kata gw pelihara kucing dulu aja. Walau beda case tp beneran pelihara kucing kek melatih mental menjadi ibu. Kalo lu dah sabar bgt ngadepinn 2-5 kucing brrti udh bisa lu pny anak. Soalnya mirip nih tantrum dan ngacak2 rumahnya tuh bener2 masyaAllah","1878002286389289460","","tanyarlfes","in","","239","157","350","https://x.com/nanaditaa/status/1878002286389289460","362519662","nanaditaa"
"1877670840755470730","Fri Jan 10 10:56:29 +0000 2025","0","Tujuan utama program ini adalah meningkatkan kesehatan anak-anak sekolah ibu hamil dan ibu menyusui. Dengan makanan bergizi gratis harapannya kualitas hidup mereka semakin baik! ","1877670843968295405","","majalahsunday","in","Kelapa Gading, North Jakarta","0","1","0","https://x.com/majalahsunday/status/1877670843968295405","180240682","majalahsunday"
"1877364773571993738","Thu Jan 09 14:56:18 +0000 2025","6","@tanyarlfes Bisa jadi faktor lain bisa karena mental ibu pas hamil gak baik2 aja/stress pengaruh ke perkembangan otak janin. Bisa jadi juga si anak langsung yg ngerasain misal kdrt/kena bully/kejadian yg bikin trauma dsb.. pengaruh juga ke perkembangan dia","1877368807645130932","","tanyarlfes","in","East Java, Indonesia","0","0","0","https://x.com/backofffreaky/status/1877368807645130932","1348404326","backofffreaky"
"1876565279951708234","Wed Jan 08 04:32:38 +0000 2025","1","@terduduki Karena program makan siang gratis ini bertujuan untuk menyogok anak sekolah dan ibu hamil agar 'dipaksa' memilih rezim dinasti kerajaan Jokowi untuk pemilu kemarin dan yang akan datang. Mereka tahu kalau mayoritas Indon itu gampang disogok dan mental konsumtif.","1876849470786228437","","terduduki","in","","0","0","0","https://x.com/CFCHaddock/status/1876849470786228437","1272588709016174593","CFCHaddock"
"1876823808553701435","Wed Jan 08 02:50:41 +0000 2025","0","Apa yang bikin program ini beda? Sekarang anak-anak dan ibu hamil bakal dapet makanan bergizi gratis. Tujuannya? Biar angka stunting turun dan masa depan makin cerah. Semua ini bakal diawasi ketat biar bener-bener tepat sasaran.","1876823811611353472","","majalahsunday","in","Kelapa Gading, North Jakarta","0","1","0","https://x.com/majalahsunday/status/1876823811611353472","180240682","majalahsunday"
"1876823808553701435","Wed Jan 08 02:50:40 +0000 2025","0","Program makan gratis resmi dimulai hari ini. Buat anak sekolah dan ibu hamil di seluruh Indonesia ini bakal jadi angin segar. Nggak cuma soal makanan tapi soal bikin generasi muda lebih sehat. Jadi apa aja sih yang bikin program ini keren banget? https://t.co/MFvW2QFOJe","1876823808553701435","https://pbs.twimg.com/media/GgvRJMxaQAAqxbF.jpg","","in","Kelapa Gading, North Jakarta","0","1","0","https://x.com/majalahsunday/status/1876823808553701435","180240682","majalahsunday"
"1876447605502455861","Tue Jan 07 01:55:46 +0000 2025","1","aslinya capek banget bukan badan tapi mental disuruh jangan stres tp ya namanya fikiran bergerak terus gak bisa di stop. ","1876447605502455861","","","in","earth ","0","0","0","https://x.com/easyluckyme/status/1876447605502455861","1796679374617673728","easyluckyme"
"1876103009731764358","Mon Jan 06 03:06:28 +0000 2025","0","Actually psikologis ibu yg hamil diluar nikah dan yg hamil didalam pernikahan beda banget. Mental ibu saat hamil ngaruh sama perkembangan anak. Please pikirin baik-baik sebelum kamu mutusin hs di luar nikah dan hamil.","1876103009731764358","","","in","Depok, Indonesia","0","0","0","https://x.com/snowstarangels/status/1876103009731764358","789323566659407873","snowstarangels"
"1875851099984605382","Sun Jan 05 10:25:28 +0000 2025","13","Fun fact Aspek yg lu perlukan buat jadi Ibu itu bukan cmn sebatas badan kuat hamil dan melahirkan serta ekonomi yang mendukung Tapi mental yang siap untuk unconditionally love your child no matter what And some people are aware that they might not be able to pull it off lol","1875851099984605382","","","in","🚂🌌||🍁💫🌟🌸🕊||","0","1","1","https://x.com/svetlyypie/status/1875851099984605382","1317062912611995650","svetlyypie"
"1870297148992172425","Sat Dec 21 02:36:03 +0000 2024","0","Kesehatan Mental Ibu Hamil Bisa Memengaruhi Bayi dalam Kandungan Ini Faktanya https://t.co/wur0IHT5hY","1870297148992172425","","","in","","0","0","0","https://x.com/Cerita_Parapuan/status/1870297148992172425","1349286188402712576","Cerita_Parapuan"
"1870249384753217594","Fri Dec 20 23:26:15 +0000 2024","0","Mo baca baca yg mana? Beda tanggal beda cerita Pertama bilang anak terdampak stunting trus anak sekolah trus plus ibu hamil trus plus orang yg kena mental issue eh skrg fokus anak sekolah doang Kalo anak sekolah doang ya anak miskin yg putus sekolah ga dpt ya","1870249384753217594","","","in","","0","0","0","https://x.com/nnyyzz__/status/1870249384753217594","1623346560099827712","nnyyzz__"
"1869646784668246262","Thu Dec 19 14:02:24 +0000 2024","0","@kompascom Seharusnya klo tujuannya untuk pencegahan stunting dan peningkatan kecerdasan generasi penerus lakukan program Kawal Gizi dan kesehatan mental ibu hamil. Jadi bagi ibu2 hamil ad program negara yg memperhatikan gizi utk siibu dan kontrol kesehatan mental selama mengandung","1869745098591994008","","kompascom","in","","0","1","0","https://x.com/Apriliyanurani/status/1869745098591994008","1744907586108059648","Apriliyanurani"
"1869672919787573593","Thu Dec 19 09:15:46 +0000 2024","0","Kehamilan itu bukan cuma soal fisik tapi juga mental! Jangan anggap remeh stres atau kecemasan. RS Marzoeki Mahdi punya program PMHC buat ibu hamil dimulai dari kehamilan 20 minggu sampai si kecil umur 1 tahun. Bikin perjalanan kehamilan kamu lebih tenang. ‍️","1869672966507921543","","pkjn_rsmmbogor","in","Kota Bogor, Jawa Barat","0","1","0","https://x.com/pkjn_rsmmbogor/status/1869672966507921543","990453284757430272","pkjn_rsmmbogor"
