"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1887419536653361445","Tue Feb 25 05:09:27 +0000 2025","6","@taaebby diem kamu damianjing garagara lu yee bumil kepikiram stress awas aja kalo smp pengaruh ke debay nya ren lu sendirian aja dulu tenangin diri biar si damianjing itu juga tau rasa cassandra juga babik banget sengaja yaa spam chat damian biar kebaca bini nya gitu?","1894253353309204553","","taaebby","in","","0","0","0","https://x.com/sweetalgi/status/1894253353309204553","1691097679059922945","sweetalgi"
"1894218495103308259","Tue Feb 25 02:50:56 +0000 2025","0","sedih liat tetangga dibawa ke liponsos pake mobil satpol pp udah ibu (kata keluarganya stress) pas disuruh naik mobil pun gak ada perlawanan (mewek dong bumil ini)","1894218495103308259","","","in","Bali, Indonesia","0","0","0","https://x.com/devinaelvaret19/status/1894218495103308259","4760697486","devinaelvaret19"
"1894080027030958190","Mon Feb 24 18:00:08 +0000 2025","0","@driverFIENNES @driverJENNAA BUMIL APAAN STRESS","1894084914145857649","","driverFIENNES","in","阿旭. ","0","2","0","https://x.com/driverKARlNA/status/1894084914145857649","1197161643571986432","driverKARlNA"
"1893656661476209125","Sun Feb 23 13:56:01 +0000 2025","0","@hlamuras iya! gak boleh stress ya bumil harus happy ","1893661093282676813","","hlamuras","in","18+, 𝐙★, 𝙰𝙳","0","0","0","https://x.com/bcbygurlx_/status/1893661093282676813","1881273105529839616","bcbygurlx_"
"1892598483187544072","Thu Feb 20 16:26:07 +0000 2025","1","@gemblungbup Bumil jangan stress-setress ya bumil triyak 'bajingan' aja yang kerasss kadang kita memang perlu melakukan hal sederhana seperti itu ","1892611703462142213","","gemblungbup","in","","0","1","0","https://x.com/ErawanSan/status/1892611703462142213","1459646179","ErawanSan"
"1887419536653361445","Thu Feb 20 15:51:15 +0000 2025","0","@taaebby Jadi kasian sama maureen damian jangan main tinggal aja kasian bumil nanti stress","1892602928592023852","","taaebby","in","Busan, Korea ","0","0","0","https://x.com/Ranitajk1/status/1892602928592023852","1099330490006364161","Ranitajk1"
"1892105221930659878","Wed Feb 19 14:48:01 +0000 2025","0","@dinomademyday Kirain faskes 1 emg kalo ke puskesmas harus banyak2 sabar buat antrinya bel makanya kalo bisa mending lgsg cari klinik/rs sekalian. Sehatsehat bumil jgn capek2 dan jgn stress","1892224625863459002","","dinomademyday","in","","0","1","0","https://x.com/beomhaniyo/status/1892224625863459002","1478691347112415234","beomhaniyo"
"1891710812412137887","Tue Feb 18 04:46:18 +0000 2025","3","mau sarkas ke pemerintah tu gpp bgt sih. tp semoga para bumil dan pejuang garis 2 yg sedang rapuh mentalnya hormon lg kacau ga jd stress dan merasa bersalah ya baca ini. jgn lupa selalu pikirkan dampak2 dari twit kita ya apakah akan menyakiti mereka yg tidak salah.","1891710812412137887","","","in","","0","0","0","https://x.com/dillasastro/status/1891710812412137887","40413031","dillasastro"
"1891542889198432353","Mon Feb 17 17:39:03 +0000 2025","0","Juga during pregnancy bumil sangat sensitif sama stressors sekitarnya. Mungkin saat sebelum hamil b aja ga merasa terganggu. Tp begitu hamil kayak toleransi stress nya menurun Ngidam ini bs jd macam cara bumil utk meredakan stress tsb","1891542891555664155","","robert_imirnmn","in","MINOR/HOMOPHOBIC DNF❗","0","0","0","https://x.com/robert_imirnmn/status/1891542891555664155","719885784510242816","robert_imirnmn"
"1887535421040828603","Fri Feb 07 07:59:05 +0000 2025","0","@fallinflowelily yah :( gada komun buat parents gt yak aku ikutan komun bumil &amp; busui di FB malah stress soalnya postingannya agak awiwok ","1887773061296136251","","fallinflowelily","in","","0","1","0","https://x.com/nanaszcx/status/1887773061296136251","1749982385075298304","nanaszcx"
"1887106470791066107","Wed Feb 05 17:36:19 +0000 2025","1","@amiidongg @tanyakanrl Kalau versi aku. 1. Jangan stress selama hamil 2. Makan makanan bergizi terutama daging ikan dan sayuran hijau 3. Olahraga tipis2 kaya senam bumil / jalan kaki 4. Minum air putih 3lt sehari 5. Tidur teratur Hasilnya asi udah netes dari 25 week dan masuk panggul 30 week","1887193550213054650","","amiidongg","in","","0","1","0","https://x.com/LovingGyu88/status/1887193550213054650","276482135","LovingGyu88"
"1887116782944842148","Wed Feb 05 14:48:05 +0000 2025","1","@minygiiii_ Omg sehat-sehat bumil dan calon dedek bayi. Jangan stress ya bumil mam enak enak aja","1887151212103119348","","minygiiii_","in","hard shipper dni","0","1","0","https://x.com/killvazldck/status/1887151212103119348","876702284574375936","killvazldck"
"1886772732576325775","Tue Feb 04 13:44:08 +0000 2025","150","sejak awal dah stres sama amin di reaction bernad makin stress akuu enakkk bgtt amin tu knp yaaaa pliss yg masih letakin amin di chart bawah kalian harus dengerin ini https://t.co/WbWnlPLN2x","1886772732576325775","https://pbs.twimg.com/ext_tw_video_thumb/1886772629262229511/pu/img/hQU43SwWJV5BXn7h.jpg","","in","","0","4","11","https://x.com/bumil_aja/status/1886772732576325775","1686675272580640768","bumil_aja"
"1886535524078457230","Mon Feb 03 22:01:33 +0000 2025","0","baca postingan komun bumil busui di FB pasti ada aja yg diluar nalar. - yang suaminya ga percaya dokter padahal anak udah keliatan sakit (ada benjolan deket kelamin agak gede) - dipaksa lahiran didukun - yang umur blm cukup udh dikasi makanan selain ASI duhh stress","1886535524078457230","","","in","","0","0","0","https://x.com/nanaszcx/status/1886535524078457230","1749982385075298304","nanaszcx"
"1886074667972321555","Mon Feb 03 06:52:41 +0000 2025","0","@halenaguarantee biyasa pengalaman pertama bumil sambil buka usaha pula stress nya dobel","1886306801257513052","","halenaguarantee","in","","0","0","0","https://x.com/aisyhn/status/1886306801257513052","350714177","aisyhn"
"1885511326312915417","Sat Feb 01 02:11:45 +0000 2025","0","Impor data xml berhasil tetapi tidak muncul di datanya gimna si busehh bikin bumil stress ajah coretax dosa lu ","1885511326312915417","","","in","","0","1","0","https://x.com/aayyramel/status/1885511326312915417","3838030152","aayyramel"
"1885290075711562193","Fri Jan 31 14:13:57 +0000 2025","0","@Yessellinfa Bumil gak boleh trllu stress loh","1885330682404364747","","Yessellinfa","in","","0","0","0","https://x.com/kenshujapan/status/1885330682404364747","1553340047377973248","kenshujapan"
"1884659049376997857","Thu Jan 30 06:54:29 +0000 2025","0","@tanyarlfes Anakku udah umur 3 bulan aku masih dipanggil adek juga dan kadang masih suka malu sendiri kalo kepikiran ini Sehat2 bumil jangan lupa makan bergizi jangan stress tidur cukup. Sehat2 lancar2 sampai lahiran ","1884857700024197318","","tanyarlfes","in","","0","0","0","https://x.com/nanasputeri/status/1884857700024197318","169842633","nanasputeri"
"1859958834787168414","Sat Nov 23 04:24:23 +0000 2024","0","@tanyarlfes Gausah mikir macam2 mom! Pokonya pasti kamu selamat sm bayimu.. Bumil gaboleh stress","1860177550183661905","","tanyarlfes","in","","0","0","0","https://x.com/purkaimun/status/1860177550183661905","310304220","purkaimun"
"1860163432609358053","Sat Nov 23 03:28:20 +0000 2024","1"," jgn stress. Ini detak jantung dede'y meningkat. Selalu positive! Ibu happy dede bayi di dlm kandunganpu happy . Alhamdulillah proses kelahiran dimudahkan sekali; normal cm 1jam setelah masuk ruang bersalin sampai lahiran. Jd jgn stress y bumil sllu berpikir positif! ","1860163445888549219","","babystayslay","in","","0","0","0","https://x.com/babystayslay/status/1860163445888549219","1665058507962327040","babystayslay"
